vuln_019_SC05,0,0.4.9,2,202692
vuln_020_SC05,0,0.4.0,3,202512
vuln_036_SC06,0,0.4.25,9,255572
vuln_002_SC01,1,0.4.25,15,301652
vuln_037_SC06,0,0.4.25,4,223160
vuln_001_SC01,1,0.4.24,33,379204
vuln_072_SC09,1,0.4.11,6,290932
vuln_073_SC09,1,0.4.19,5,250532
safe_151_SAFE,0,0.4.11,3,203228
vuln_043_SC08,1,0.4.19,138,629260
safe_152_SAFE,1,0.4.18,134,3300168
vuln_042_SC08,124,0.4.19,180,1293924
safe_155_SAFE,0,0.4.18,2,203336
safe_153_SAFE,124,0.4.23,180,2357012
safe_154_SAFE,124,0.4.18,180,817592
